Date,GSPC,AAPL,ACN,ADBE,ADSK,AEO,AFL,AIZ,ALK,ALKS,AMED,AMG,AMGN,AMRC,AMZN,ANET,APPN,ARLO,ASML,ATLC,ATVI,ATW,BAMXF,BAND,BB,BBBY,BBY,BCPC,BDX,BEBE,BHC,BIIB,BJRI,BKNG,BUD,BWA,CASY,CBOE,CGNX,CLB,CLNE,CME,CMG,CMI,CNI,COST,CPRT,CRI,CRTO,CRUS,CRWD,CSTE,CSX,CTAS,CTSH,CUB,CVS,CWBHF,CX,CXW,DAKT,DAR,DASTY,DBI,DDD,DIS,DISCK,DLB,DNOW,DXCM,EA,EBAY,ECL,ENSG,EPC,ERJ,F,FB,FDX,FEYE,FHI,FICO,FTNT,FVRR,GILD,GLW,GME,GMED,GNRC,GOOG,GOOGL,GPS,GRMN,H,HA,HAIN,HAS,HCA,HEI,HGGGQ,HQY,HRC,HUBS,IART,IBKR,IDCC,IDXX,IIVI,ILMN,INTU,IRBT,IT,ITC,JBLU,JD,JEF,JKHY,JWN,KMI,KMT,KMX,LFUS,LH,LKQ,LOPE,LQDT,LUV,MA,MAR,MASI,MCK,MCO,MINI,MKC,MKL,MMM,MORN,MSM,MTCH,MTH,MTN,MYL,NATI,NBIX,NCR,NDAQ,NEWR,NFLX,NICE,NKE,NOV,NOW,NTDOY,NTGR,NTUS,NUAN,NUE,NVDA,NVO,NVTA,NXGN,NYT,ODFL,OII,OKTA,OLLI,OSPN,PAC,PAYC,PCAR,PEGA,PII,PINS,POST,PYPL,QGEN,RCL,RGP,RGS,RH,RHI,ROL,ROP,RPM,RST,SAFM,SAFT,SAM,SBUX,SCHW,SEDG,SEIC,SFIX,SHOP,SHW,SINA,SIVB,SLAB,SMG,SNPS,SPB,SQ,SQM,SSD,STMP,STRA,SWIR,T,TCS,TDC,TDG,TECH,THC,TLK,TLND,TMUS,TNC,TPR,TREX,TRIP,TSCO,TSLA,TTD,TTMI,TVTY,TWLO,TXRH,TXT,UA,UAA,UHAL,ULTA,UMPQ,UNH,UNP,URBN,VALU,VRNS,WAB,WAL,WB,WDAY,WETF,WEX,WIX,WM,WORK,WPRT,WSM,WSO,WU,XPO,ZBRA,ZM,ZNGA,ZS
4/2/2018,0.002718775,-0.01502006,,0.025546112,,,0.041362067,,,-0.236197364,,-0.130393419,,,0.082074731,0.036231825,0.076648173,,,,-0.016454245,,0.029602849,,,,,0.079388281,0.070004563,,0.135050251,,0.24387512,0.046919141,-0.089685315,-0.025682026,-0.117602583,-0.064154252,-0.110405975,0.136679128,-0.024242424,-0.025102162,0.310173027,-0.013757527,0.056748258,0.046330303,,-0.0363113,-0.002708978,-0.102387396,,-0.061068756,,-0.001641538,0.016397345,,0.131075392,,,,,-0.009248555,-0.054501487,-0.007123713,-0.133735979,-0.001095145,0.138319621,,,,,-0.058648232,0.05617586,,,-0.02697962,0.028050946,0.076412839,0.02952831,0.066154696,-0.207485283,0.022495118,0.033221331,,-0.041915246,-0.030846447,,,,-0.0140145,-0.017895364,,,0.007998899,,-0.091674493,0.052548933,-0.012989678,0.011980418,,,,,,0.103509664,,0.016197325,-0.068459752,0.019076199,0.068478687,-0.090824129,0.031202159,,-0.055610187,-0.098295969,0.05763332,,0.044412395,0.06357936,,0.009041024,-0.102123058,,-0.182608717,-0.008863896,-0.007692308,,0.019204587,0.005147894,0.020238841,0.108894907,,-0.03448253,-0.004294317,-0.034360146,-0.11447707,,,0.036833363,-0.016574586,0.034325525,-0.058537773,-0.191417891,,-0.023794416,0.024356293,,0.057931216,,0.029349762,,,,-0.03321681,-0.017830697,-0.065396832,0.008675647,-0.028887275,-0.046903487,,,-0.025312014,-0.089201785,0.145631006,0.074278624,,,0.04546365,0.063506845,,0.006595095,-0.084701479,,0.050290363,-0.01660738,0.012380006,,,,0.001784194,0.049404044,-0.049186851,-0.057371039,0.019843705,,,0.040989175,0.185665117,-0.005527736,,,,,0.072558065,-0.062378963,-0.083724909,0.24832295,0.033370411,,,-0.318374686,,,,0.132802768,,0.051515152,,,,0.044405996,,,,0.014131339,-0.00868288,0.093057873,,,-0.084861878,0.079022513,0.104347439,0.031237385,,,,0.109034315,0.053756089,0.069686411,0.086238532,-0.021964627,0.228325251,,0.104672937,,,,0.080165256,0.091031745,0.014971535,-0.041994345,-0.017858587,0.15267164,,,,,,-0.086012765,-0.067678468,,-0.045673255,,,,
5/1/2018,0.021608342,0.135124168,,0.124909712,,,-0.005540056,,,0.066184798,,-0.032190112,,,0.040539412,-0.049102214,0.176318621,,,,0.068726536,,-0.056047025,,,,,0.092815082,-0.044335177,,0.217487548,,0.004675283,-0.031717208,-0.041969673,0.000167704,0.002070431,-0.083847618,-0.01075333,0.014128326,0.962732919,0.033104968,0.016181244,-0.102698868,0.080228,0.008409819,,0.090950467,-0.062863795,0.027693967,,-0.151761585,,0.070170275,-0.074203023,,-0.092223962,,,,,0.096266167,0.092337698,0.070852026,0.231075697,-0.008571741,-0.110260986,,,,,-0.004223828,-0.014920087,,,-0.045995234,0.027580131,0.11494,0.007766884,-0.075346154,-0.073242103,0.062651614,0.105130038,,-0.066869853,0.01236629,,,,0.066507399,0.079934793,,,0.063223471,,-0.123927193,-0.015211741,0.080898914,0.045645792,,,,,,-0.017819599,,0.070543481,0.153543394,0.130784916,0.090968314,0.069396829,0.094401879,,-0.015633246,-0.036428323,-0.089850342,,-0.023181254,0.05436152,,0.102719968,0.163213694,,0.02417795,0.06837196,-0.124031008,,0.066471898,-0.006757951,0.103867154,-0.089207473,,0.091759257,-0.041836649,-0.029167182,0.021548959,,,-0.043172556,0.016853933,0.050063151,-0.007739913,0.023417417,,-0.021774456,0.040081388,,0.125264085,,0.049860833,,,,0.09312842,0.116490261,-0.082201082,0.041707396,0.122036304,0.012782353,,,-0.029850735,0.16509775,0.121939736,0.313010925,,,-0.171794106,-0.076525681,,0.013103967,0.073236035,,,0.099986582,0.110058151,,,,0.023886915,0.052844596,0.028648004,0.04390776,0.024844573,,,0.084988365,0.132500615,-0.010485817,,,,,0.108209163,0.033856513,-0.049403401,0.041787726,0.13670609,,,0.134667575,,,,0.101207477,,-0.054755043,,,,0.042237255,,,,0.163524594,-0.079490946,0.067676214,,,,0.097378099,-0.031201089,0.671487245,,,,-0.0329276,0.071451377,0.23257329,0.176801802,-0.043197367,-0.015941971,,0.021615756,,,,0.188217358,0.099373266,0.021702275,-0.110111713,0.049022839,0.039647113,,,,,,0.158368142,0.099152005,,0.083264673,,,,
6/1/2018,0.004842436,-0.009418242,,-0.021943201,,,-0.045272932,,,-0.12796612,,-0.066494987,,,0.043065288,0.023572873,0.133897809,,,,0.076293827,,-0.095718176,,,,,0.017733073,0.08460776,,0.056363636,,0.071428571,-0.038801832,0.076610693,-0.115211093,0.085537339,0.066728218,-0.024064715,0.016347184,0.167721519,0.010336931,0.002766289,-0.065945536,-0.016559566,0.054176709,,-0.005687484,0.360248364,0.022678815,,,,0.015473198,0.048307941,,0.015144267,,,,,0.05800947,0.000712958,0.091856608,0.117313916,0.053684533,0.28983308,,,,,-0.038706382,-0.013227484,,,0.035779673,-0.041558395,0.013244384,-0.086144102,-0.077891008,,0.050480944,0.020431514,,0.059509913,0.012513696,,,,0.028258357,0.02653631,,,-0.054342952,,0.16771156,0.064092206,-0.005235502,-0.007593017,,,,,,-0.115003904,,0.04673164,-0.011376564,0.025143176,0.013442389,0.21406821,0.001205281,,0.004764479,0.107163189,0.043942967,,0.056088027,0.059352453,,0.057312901,0.051278425,,0.004091911,0.004590486,0.159292035,,0.033662967,-0.064716399,-0.014134285,-0.06016624,,0.028508827,0.149405793,-0.011603512,-0.002585853,,,-0.017081344,-0.02872926,0.144803899,-0.060322414,0.008649783,,-0.003986711,-0.001814517,-0.009843489,0.1132821,,0.112849365,,,,0.033912347,-0.065040701,0.028127284,-0.020418739,-0.060628917,-0.029869644,,,0.138461617,-0.044076974,0.068401133,-0.103896106,,,0.091133163,-0.062956281,,-0.113500088,0.091867627,,,0.014621628,-0.004131121,,,,0.429448406,0.022299086,0.05645961,0.000435167,0.178181744,,,-0.006976711,0.180618495,-0.137991868,,,,,-0.014855811,0.074673663,-0.067496124,-0.074872632,-0.056818183,,,0.032334314,,,,0.008971292,,-0.024390244,,,,0.033013125,,,,0.096865095,0.072710932,0.002538087,,,,0.029336691,0.204474365,0.096691267,,,,0.061271302,-0.009770758,0.114164905,0.075598086,0.10436882,-0.054473277,,0.019451919,,,,-0.04056667,0.010973162,-0.060570798,-0.129035438,-0.075137473,,,,,,,0.108542535,-0.031192336,,-0.048171021,,,,
7/2/2018,0.036021556,0.027983284,,0.003568332,,,0.081822423,,,0.065354665,,0.07627607,0.064792267,,0.045675897,-0.006835194,-0.140486726,,,,-0.037997907,,0.086092703,,,,,0.021907486,0.045124488,,-0.06454389,,0.054166667,0.000804111,0.009527583,0.066265105,0.043673439,-0.066685862,0.183142821,-0.107369474,-0.227642276,-0.029282765,0.005308689,0.073759239,0.09051986,0.046559577,,-0.032844424,-0.021917718,0.128619769,,,,0.104879249,0.03177616,,0.015579814,,,,,0.010563431,0.068257916,0.062741974,-0.118754526,0.092193758,-0.037254941,,,,,-0.077495833,0.002636731,,,-0.178714862,-0.080294261,-0.111877337,0.082841529,0.009096816,,0.042106351,0.007688611,,0.09867333,0.206106887,,,,0.091076936,0.086814473,,,0.013998579,,,0.085978171,0.210818797,0.048020632,,,,,,-0.070641209,,0.123841382,-0.097813577,0.161373392,0.001534006,0.045928509,0.019036863,,-0.051633298,-0.079332475,0.066402745,,0.012166946,0.017595138,,0.024838712,-0.049785193,,0.050783699,0.044082053,0.076335878,,0.008799311,0.009794778,0.018125919,-0.058470877,,-0.09061843,0.016967482,0.078987436,0.079300728,,,-0.034362866,-0.01820248,0.009774033,0.032374157,0.043592362,,-0.068712475,0.001424221,-0.028730481,-0.13790456,,-0.034764039,,,,0.053599979,0.057971014,0.063354952,0.070879915,0.033600729,0.079141433,,,-0.041012591,-0.014500534,0.074626947,-0.014294163,,,0.017651599,0.075078396,,0.014598539,-0.137174539,,,-0.01357029,-0.001106222,,,,-0.027487445,0.163748115,0.04488412,0.095837253,0.10957716,,,0.072599431,-0.082582579,0.072466907,,,,,-0.052642347,0.081360361,-0.049710697,0.066214137,-0.04367468,,,0.081278826,,,,0.031416704,,0.015625,,,,0.088080205,,,,-0.050256857,0.0041841,0.029746632,,,,0.020263965,-0.130660425,-0.101066127,,,,-0.040757065,0.035806373,-0.111005693,-0.111654849,0.05876747,0.046817406,,0.032118693,,,,-0.19765098,0.119091223,0.001943047,-0.067710701,0.023943147,,,-0.052841504,,,,-0.040401369,-0.024681436,,-0.004591725,,,,
8/1/2018,0.030263211,0.200422087,,0.076957731,,,-0.00089308,,,0.022577014,,-0.085229946,0.023505247,,0.13236454,0.169123746,0.123873874,,,,-0.017978767,,-0.018800805,,0.087665647,,,0.105693462,0.045932035,,0.063017525,,0.198901699,-0.038038725,-0.083464364,-0.045245317,0.043792151,0.040986836,0.020203248,0.021673217,-0.035087719,0.098102335,0.095743183,0.000774644,-0.002691943,0.068578069,,0.014769298,-0.227824518,0.015950139,,,,0.043476169,-0.035092539,,0.160036979,,,,,-0.015430513,0.07516843,0.212099143,0.672144618,-0.013561192,0.044399187,,,,,0.034678663,0.069509413,,,-0.061613659,-0.055776873,0.01825237,-0.007808989,0.068898905,,0.146530269,0.331425878,,-0.026982223,0.015351299,,,,0.000763954,0.003732076,,,-0.011121221,,,-0.00301178,0.082404475,0.187377235,,,,,,0.040098362,,0.037194301,0.269132621,0.093938844,0.074568961,0.432176656,0.10581114,,0.06,-0.127161235,-0.042474394,,0.206368936,-0.004499469,,0.045125911,0.033083031,,0.029832936,0.022397666,0.021276596,,0.088686971,-0.007465217,0.185777523,0.028164552,,0.01144988,0.06244681,0.033162435,0.0000647,,,0.339218947,0,0.076498043,0.048780486,0.095587437,,0.017550143,0.044201389,0.05179125,0.089583583,,0.071414052,,,,0.075930169,0.021917781,0.104942422,-0.066188481,0.146914611,-0.002400572,,,-0.060483764,0.038147244,0.033260196,0.245317211,,,0.116650315,0.459952894,,0.145683503,0.034380066,,,0.124056527,0.078903712,,,,0.170322382,0.035684547,0.09628504,-0.011692818,0.048625028,,,0.064534137,0.102564033,0.027335475,,,,0.415910747,0.053975766,0.035724839,-0.118290304,0.048298021,0.028871391,,,-0.001119579,,,,-0.048084303,,0.16,,,,-0.068008846,,,,0.040574758,0.100666683,-0.056393358,,,,0.135174911,0.011806585,0.68263763,,,,0.097231002,0.011132227,0.012273159,0.024036155,-0.005807645,0.063873322,,0.060184875,,,,0.236302794,-0.017085542,0.016396481,-0.072628423,0.246089314,,,0.169473663,,,,0.200717916,0.01437598,,0.067990362,,,,
9/4/2018,0.004294287,-0.008302798,,0.024439307,,,0.01794979,,0.020299406,-0.053523662,,-0.064138326,0.037435602,,-0.004824322,-0.110776723,-0.052390553,-0.264571718,,,0.153814249,,-0.062247575,,0.066541706,,,0.010821488,-0.000411769,,0.110774508,,-0.04623514,0.016627783,-0.060710153,-0.022618379,0.130857574,-0.048015965,0.037546496,0.011174235,-0.054545455,-0.021922354,-0.04347827,0.030112933,0.014056461,0.007506523,,-0.069196542,-0.075372756,-0.121729303,,,,-0.072924965,-0.016320382,,0.046251963,,,,,-0.023255863,-0.074751961,0.026631602,-0.071253071,0.043920828,0.153666192,,,,,-0.045940422,0.044591737,,,0.021385946,-0.024261694,-0.064132415,-0.010340583,0.024096386,,-0.010520361,0.101599747,,0.027460821,0.053416867,,,,-0.020292377,-0.020068268,,,0.030821737,,,0.05850386,0.037357143,0.021283547,,,,,,-0.11019955,,-0.017241336,-0.049246251,0.034467242,0.036132619,-0.031541868,0.058360078,,0.014675105,-0.166453647,-0.049070535,,-0.048369125,0.001694959,,-0.043305636,-0.114823758,,-0.082560834,-0.053214672,-0.118055556,,0.032705323,0.043963007,0.056408534,0.0302911,,0.022144397,0.055012776,-0.016801835,-0.000995641,,,0.098985777,-0.075318652,-0.079281797,-0.064656349,0.012146494,,0,-0.096662961,-0.083008942,0.017542461,,0.030656887,,,,-0.112914625,-0.044235846,0.06127452,0.021332194,0.001211407,-0.041285369,,,-0.006437782,0.059027525,-0.023700035,0.137958899,,,0.05681936,0.001869578,,-0.016803277,-0.069156246,,,-0.048629978,-0.027970233,,,,-0.176037767,-0.099769572,0.01015297,-0.007239244,-0.037925827,,,-0.073422947,-0.05162459,0.06342386,,,,0.0786101,0.128990247,-0.000812087,-0.020856765,-0.036932651,-0.063265276,,,-0.139665947,,,,-0.089555244,,0.066312997,,,,0.063714297,,,,0.133062537,0.062689263,-0.007838035,,,,0.029451867,-0.122290026,0.063645325,,,,0.008359526,0.035643915,0.02583026,0.037652712,-0.047329002,0.085076904,,-0.005670787,,,,-0.008795697,-0.031757696,-0.013183144,-0.047041974,-0.055390173,,,0.077407733,,,,-0.064217465,0.017772589,,0.072018761,,,,
10/1/2018,-0.069403356,-0.030477571,,-0.089609246,,,-0.084979806,,-0.108045431,-0.03793584,,-0.168665956,-0.069950347,,-0.202191707,-0.133566467,-0.223262823,-0.063404549,,,-0.169972376,,-0.040203096,,-0.187170475,,,-0.164510596,-0.116858197,,-0.108687222,,-0.152631535,-0.055151232,-0.155190047,-0.078775005,-0.020991593,0.176010905,-0.232533218,-0.260282185,-0.15,0.076552486,0.012782712,-0.064215684,-0.048107045,-0.026609218,,-0.026572058,-0.018308674,-0.030051789,,,,-0.080582411,-0.105249397,,-0.074055385,,,,,0.069358178,-0.158967365,-0.216351832,-0.360846561,-0.01804345,-0.009127823,,,,,-0.120835905,-0.023153349,,,0.13680456,0.050979442,-0.077040092,-0.084928764,0.087647059,,-0.156814682,-0.109352957,,-0.116953927,-0.0949009,,,,-0.097782059,-0.096513905,,,-0.130544017,,,-0.121542536,-0.040180911,-0.094806053,,,,,,-0.106671433,,-0.150364529,-0.212896389,-0.152318434,-0.070108791,-0.197871183,-0.069274423,,-0.135847152,-0.098505174,-0.022313367,,0.099648912,-0.028237665,,-0.090531595,-0.084541928,,-0.138932744,0.105496398,-0.064566929,,-0.111006178,-0.114670872,-0.071784189,-0.059479652,,-0.062257596,0.097183032,-0.080143712,-0.097052873,,,-0.092884777,-0.066416087,-0.078844657,-0.146174817,0.013242259,,-0.054910243,0.010606127,-0.052849441,-0.193381993,,-0.114258526,,,,-0.117263317,-0.161851407,0.004041566,-0.068242867,-0.249768646,-0.084005103,,,0.142398195,-0.191244059,-0.31376808,-0.170551447,,,-0.240886604,-0.194389075,,-0.145047808,-0.118573498,,,-0.041552757,-0.041710717,,,,-0.116784952,-0.139954576,-0.024550891,-0.043609583,-0.05243819,,,-0.07053576,0.068834814,0.025158352,,,,-0.397761001,-0.159978182,-0.135629783,-0.088802558,-0.236785362,-0.111873678,,,-0.129930413,,,,-0.106233419,,-0.105970199,,,,-0.11294657,,,,-0.111700562,-0.023225948,-0.195260011,,,,0.011113649,0.274011374,-0.181300114,,,,-0.127435477,-0.249615134,0.019013413,0.041941661,-0.084592732,-0.026938913,,-0.017628968,-0.102008089,,,-0.166279863,-0.21796344,-0.152047813,-0.193080809,-0.088779232,,,-0.186716788,,,,-0.089498485,-0.160566971,,-0.217132359,,,,
11/1/2018,0.017859357,-0.181197585,,0.02087404,,,0.068113148,,0.198411482,-0.107519049,,-0.019804946,0.087733554,,0.05767175,0.035294073,0.169194872,-0.114790287,,,-0.277624888,,-0.069620364,,-0.04972973,,,-0.074212527,0.096529269,,0.064248298,,-0.110495786,0.00922876,0.05151482,0.008668972,0.02664353,-0.043553902,0.028790911,-0.02498805,0.009049774,0.037327998,0.027979937,0.113916273,0.003977588,0.013995125,,-0.03147344,0.034635835,0,,,,0.042072844,0.034812881,,0.107887659,,,,,0.059051258,-0.040019163,0.04482116,0.024834437,0.005747612,-0.047082874,,,,,0.028246644,0.047926949,,,0.008082617,-0.014659777,-0.073654342,0.039302979,0.082206598,,0.030719723,-0.101484595,,0.055148268,0.014229954,,,,0.016400934,0.017486171,,,0.03267399,,,-0.007741774,0.080952691,0.008230754,,,,,,0.172906249,,-0.039411655,0.005103358,0.084685864,0.016729959,0.082000728,0.038435452,,0.166766288,-0.097363946,0.023718255,,-0.190413781,0.002937708,,-0.027094741,0.058788601,,0.02090209,-0.018765004,0.090909091,,0.01720038,-0.012436957,-0.044809689,0.000989759,,-0.010978067,0.041666865,0.046558876,0.10028325,,,-0.094765773,0.026845638,0.110854657,0.083520032,0.004378315,,0.032029758,0.053165822,-0.02308121,-0.05185895,,0.0040375,,,,-0.001441996,0.184069685,-0.080506024,0.021820253,-0.224050082,0.079666602,,,0.016287855,0.048382171,-0.113516361,0.090644292,,,-0.137590416,0.060463316,,0.008781706,0.09696086,,,0.019242142,-0.023691461,,,,0.003716187,0.026357631,0.07692152,0.051926403,0.078142848,,,0.064165111,-0.106576846,0.151162345,,,,0.03679814,0.105030841,0.080008309,0.023061064,0.074105308,0.083895549,,,-0.233461609,-0.049149097,,,-0.151901822,,-0.106288264,,,,0.095140146,,,,-0.439225158,-0.001458877,-0.017208661,,,,0.038877924,0.039013461,0.152974452,,,,0.092127006,0.046802007,0.126071609,0.08005418,0.061167667,0.084766214,,0.080004199,0.05726828,,,-0.0517439,0.155049776,-0.028399672,0.079139166,0.232897272,,,-0.032562897,,,,-0.04631187,0.03725189,,-0.151264225,,,,0.081840643
12/3/2018,-0.091776895,-0.116698432,,-0.098250206,,,-0.00393536,,-0.169396711,-0.190175609,,-0.123110109,-0.065209958,,-0.111349786,-0.116487754,-0.111443783,-0.170407315,,,-0.06635936,,0.006679069,,-0.19112628,,,-0.090689422,-0.105671498,,-0.24147848,,-0.069035378,-0.089572256,-0.14387942,-0.122283877,-0.01027282,-0.090968155,-0.121535776,-0.282156281,-0.228699552,0.002994527,-0.087529813,-0.115318473,-0.132844838,-0.119206056,,-0.117621519,-0.024892705,-0.113782028,,,,-0.103479541,-0.108802439,,-0.183042424,,,,,-0.120658095,-0.025411063,-0.100232092,-0.178513732,-0.04320262,-0.173648407,,,,,-0.059631558,-0.079131846,,,-0.0138053,-0.187035106,-0.067705035,-0.293366611,-0.189905097,,-0.058551099,-0.04618088,,-0.123190919,-0.062383679,,,,-0.053744932,-0.058297717,,,-0.05202642,,,-0.107142975,-0.135703958,-0.083293786,,,,,,-0.05531532,,-0.08706317,-0.132549419,-0.111318539,-0.082412722,-0.122222262,-0.165480813,,-0.17725415,-0.014130947,-0.205492,,-0.118403653,-0.099004097,,-0.050552444,-0.103841214,,-0.14762931,-0.214285729,-0.047839506,,-0.061769541,-0.056246198,-0.027621763,-0.112690839,,-0.214497797,-0.06793954,-0.092724636,-0.083589892,,,0.069348281,-0.03974,-0.23930132,-0.190785612,-0.07312072,,-0.167087664,-0.102252567,-0.071338466,-0.064551081,,-0.013045945,,,,-0.060830276,-0.038157206,-0.172607922,-0.135770917,-0.183136491,-0.011797537,,,-0.169213652,-0.094565179,-0.279332979,0.002356591,,,0.171358854,-0.077728453,,-0.113535523,-0.209484541,,,-0.020044308,-0.027934482,,,,0.031685905,-0.074882638,-0.148049087,-0.104405218,-0.108718741,,,-0.068435379,-0.122750826,-0.034772263,,,,-0.374679839,-0.093082711,-0.072181462,-0.171838791,-0.254660337,-0.108181562,,,-0.144390526,-0.196878534,,,-0.092266461,,-0.163760845,,,,-0.059750679,,,,0.067357509,-0.070708491,-0.129323271,,,,-0.122884291,-0.050445146,-0.185257982,,,,-0.092151383,-0.180476648,-0.275862069,-0.26005022,-0.051535076,-0.177809904,,-0.114586272,-0.101118542,,,-0.086513521,-0.25739952,-0.157456706,-0.082443467,-0.026341506,,,-0.04077303,,,,-0.109129602,-0.094730015,,-0.248088581,-0.114404931,,,-0.001273535
1/2/2019,0.078684402,0.05515396,,0.095385438,,,0.046971064,,0.050944983,0.113859675,,0.077073006,-0.038834949,,0.144317139,0.019364034,0.205166612,-0.279559118,,,0.014387076,,0.034893759,,0.135021097,,,0.059604377,0.107136583,,0.329182476,,-0.014633091,0.064090066,0.161525659,0.177317218,0.006469236,-0.04661162,0.176622672,0.140248548,0.104651163,-0.031043876,0.226545251,0.100793218,0.126973345,0.053605595,,0.015682422,0.095950752,0.119650452,,,,0.116197288,0.097668444,,0.008082249,,,,,0.105509356,0.070296509,0.103238814,0.2546706,0.017054242,0.154679376,,,,,0.198788676,0.073430346,,,,0.170367132,0.271569205,0.100663544,0.09068483,,0.204278059,0.087178759,,0.119264681,0.100959891,,,,0.077983035,0.077447995,,,0.034171709,,,0.122350474,0.120369664,0.091590293,,,,,,-0.077767689,,0.143855469,0.169439315,-0.06714895,0.098902563,0.07224747,0.062969362,,0.120174416,0.18729097,0.198732663,,-0.004290987,0.190039105,,-0.062968293,0.024726043,,0.104930426,-0.033284762,0.356564019,,0.121097277,0.054992636,0.158517235,0.160948746,,0.190236359,-0.112036828,0.014893271,0.051222957,,,0.154283167,0.227668866,-0.107010786,0.09306573,-0.025561966,,0.159012132,0.079318392,0.255403245,0.26840019,,0.104396855,,,,0.227201989,-0.008521805,0.199546556,0.182011162,0.076778852,0.020620744,,,0.155453883,0.100737153,0.296694215,0.29200629,,,0.105334156,0.210616649,,0.176876477,0.093896826,,,0.05553581,0.074891086,,,,0.133950885,0.126398623,0.031578772,0.064641491,-0.021246982,,,0.006111671,0.03454579,0.058074629,,,,0.313633762,0.216829214,0.071315791,0.145040998,0.228833232,-0.029310977,,,0.322603459,0.272062721,,,0.195579563,,0.157110946,,,,0.149797228,,,0.067149945,0.003236219,0.09448203,0.12703913,,,,0.023489943,-0.07746393,0.229364083,,,,0.019095415,0.157425603,0.171304947,0.173740804,0.105300157,0.192288914,,0.084617947,0.150763155,,,0.116824192,-0.015515931,0.121296429,0.038165326,0.136836216,,,0.210427306,,,,0.087972476,0.071940838,,0.065567986,0.090246878,,,0.23361388
2/1/2019,0.029728889,0.044776617,,0.059236513,,,0.035864098,,-0.030084332,0.012169182,,0.047559466,0.023727662,,-0.045906003,0.328103182,0.133581955,-0.397774687,,,-0.107959452,,0.00225566,,0.078066914,,,0.068778617,-0.002685908,,-0.034623138,,-0.039935903,-0.074077518,0.022501346,-0.002993476,0.047093654,0.031702087,0.174712949,-0.039282372,0.205263158,-0.002029937,0.147127219,0.055188834,0.028256575,0.021901985,,0.175391986,0.089959799,0.080215312,,,,0.101807971,0.021448452,,-0.11777265,,,,,0.033380348,0.164238675,0.086605636,0.106583072,0.011836435,0.022514071,,,,,0.108140344,0.067901706,,,,,-0.031435629,0.01931635,-0.052036199,,0.100444095,0.133472652,,-0.071275612,0.052633138,,,,0.003179993,0.000586233,,,0.043587694,-0.067250843,,-0.062499914,0.0000849,0.109230826,,,,,,0.097808832,,-0.008224457,0.119072738,0.117874045,0.145074493,0.392805397,0.047170535,,-0.071706448,0.115090503,-0.020014126,,0.018745982,0.058563472,,0.05648178,0.101389138,,0.05644554,0.244673956,-0.17562724,,0.064604639,0.09731903,0.055390305,-0.005454992,,-0.039715638,0.099805881,-0.046159984,0.042555294,,,0.008377551,-0.027284914,0.10692663,-0.118864837,0.062958207,,0.047476636,0.040095437,0.040334461,0.054786468,,0.047020409,,,,-0.094925597,-0.181090772,0.05671079,-0.010940701,0.074219117,0.041046429,,,0.277713093,0.10917391,-0.015296367,0.029722152,,,0.034501858,0.225917363,,0.167347587,0.023266538,,,0.104889565,0.037807211,,,,0.130418795,0.06324894,0.067965692,0.142589724,0.012421274,,,0.094841926,0.254454941,0.036493711,,,,0.239198163,0.122751783,0.030357315,0.096874067,0.059045328,0.059084928,,,-0.022909053,0.138612478,,,-0.494894685,,-0.19047619,,,,0.110204574,,,-0.013943447,0.287634428,0.037201894,0.079926924,,,,0.120089679,0.041886572,0.384496795,,,0.093154887,0.040598291,0.020101302,0.060190018,0.087270926,0.060469774,0.070464429,,-0.103552911,0.059733759,,,-0.035883597,0.061034475,0.044941194,0.191064952,0.090343161,,,-0.000914476,,,,0.068528403,-0.024342125,,-0.17160252,0.155011452,,,0.027082924
